list_no,list_nm,finance_cd,term,base_month,account_cd,account_nm,column_id,column_nm,value
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A12,운용자산_현금및예치금_금전신탁,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A12,운용자산_현금및예치금_금전신탁,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A12,운용자산_현금및예치금_금전신탁,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A12,운용자산_현금및예치금_금전신탁,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A12,운용자산_현금및예치금_금전신탁,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A12,운용자산_현금및예치금_금전신탁,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A12,운용자산_현금및예치금_금전신탁,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A12,운용자산_현금및예치금_금전신탁,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A12,운용자산_현금및예치금_금전신탁,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A12,운용자산_현금및예치금_금전신탁,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A12,운용자산_현금및예치금_금전신탁,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A12,운용자산_현금및예치금_금전신탁,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A12,운용자산_현금및예치금_금전신탁,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A12,운용자산_현금및예치금_금전신탁,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A12,운용자산_현금및예치금_금전신탁,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A13,운용자산_현금및예치금_선물거래예치금,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A13,운용자산_현금및예치금_선물거래예치금,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A13,운용자산_현금및예치금_선물거래예치금,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A13,운용자산_현금및예치금_선물거래예치금,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A13,운용자산_현금및예치금_선물거래예치금,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A13,운용자산_현금및예치금_선물거래예치금,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A13,운용자산_현금및예치금_선물거래예치금,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A13,운용자산_현금및예치금_선물거래예치금,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A13,운용자산_현금및예치금_선물거래예치금,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A13,운용자산_현금및예치금_선물거래예치금,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A13,운용자산_현금및예치금_선물거래예치금,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A13,운용자산_현금및예치금_선물거래예치금,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A13,운용자산_현금및예치금_선물거래예치금,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A13,운용자산_현금및예치금_선물거래예치금,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A13,운용자산_현금및예치금_선물거래예치금,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A13,운용자산_현금및예치금_선물거래예치금,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A13,운용자산_현금및예치금_선물거래예치금,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A13,운용자산_현금및예치금_선물거래예치금,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A14,운용자산_현금및예치금_기타예치금,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A14,운용자산_현금및예치금_기타예치금,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A14,운용자산_현금및예치금_기타예치금,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A14,운용자산_현금및예치금_기타예치금,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A14,운용자산_현금및예치금_기타예치금,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A14,운용자산_현금및예치금_기타예치금,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A14,운용자산_현금및예치금_기타예치금,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A14,운용자산_현금및예치금_기타예치금,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A14,운용자산_현금및예치금_기타예치금,a,금액,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A14,운용자산_현금및예치금_기타예치금,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A14,운용자산_현금및예치금_기타예치금,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A14,운용자산_현금및예치금_기타예치금,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A14,운용자산_현금및예치금_기타예치금,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A14,운용자산_현금및예치금_기타예치금,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A14,운용자산_현금및예치금_기타예치금,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A14,운용자산_현금및예치금_기타예치금,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A14,운용자산_현금및예치금_기타예치금,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A14,운용자산_현금및예치금_기타예치금,b,구성비,0.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A2,유가증권,a,금액,13785488355000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A2,유가증권,a,금액,13541981469000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A2,유가증권,a,금액,13304474485000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A2,유가증권,a,금액,14129684437000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A2,유가증권,a,금액,13918734370000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A2,유가증권,a,금액,14416039294000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A2,유가증권,a,금액,14833383749000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A2,유가증권,a,금액,14941304633000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A2,유가증권,a,금액,14972677403000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A2,유가증권,b,구성비,80.51
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A2,유가증권,b,구성비,80.01
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A2,유가증권,b,구성비,80.23
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A2,유가증권,b,구성비,80.94
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A2,유가증권,b,구성비,80.45
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A2,유가증권,b,구성비,81.49
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A2,유가증권,b,구성비,82.65
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A2,유가증권,b,구성비,84.11
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A2,유가증권,b,구성비,83.86
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A21,유가증권_당기손익-공정가치측정유가증권,a,금액,4147367986000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A21,유가증권_당기손익-공정가치측정유가증권,a,금액,4206284718000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A21,유가증권_당기손익-공정가치측정유가증권,a,금액,4237606209000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A21,유가증권_당기손익-공정가치측정유가증권,a,금액,4266545051000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A21,유가증권_당기손익-공정가치측정유가증권,a,금액,4308672292000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A21,유가증권_당기손익-공정가치측정유가증권,a,금액,4652177312000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A21,유가증권_당기손익-공정가치측정유가증권,a,금액,4366477535000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A21,유가증권_당기손익-공정가치측정유가증권,a,금액,4585333563000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A21,유가증권_당기손익-공정가치측정유가증권,a,금액,3967208015000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A21,유가증권_당기손익-공정가치측정유가증권,b,구성비,24.22
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A21,유가증권_당기손익-공정가치측정유가증권,b,구성비,24.85
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A21,유가증권_당기손익-공정가치측정유가증권,b,구성비,25.55
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A21,유가증권_당기손익-공정가치측정유가증권,b,구성비,24.44
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A21,유가증권_당기손익-공정가치측정유가증권,b,구성비,24.91
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A21,유가증권_당기손익-공정가치측정유가증권,b,구성비,26.3
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A21,유가증권_당기손익-공정가치측정유가증권,b,구성비,24.33
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A21,유가증권_당기손익-공정가치측정유가증권,b,구성비,25.81
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A21,유가증권_당기손익-공정가치측정유가증권,b,구성비,22.22
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A211,유가증권_[당기손익-공정가치측정지정금융자산]_주식,a,금액,68746299000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A211,유가증권_[당기손익-공정가치측정지정금융자산]_주식,a,금액,66154037000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A211,유가증권_[당기손익-공정가치측정지정금융자산]_주식,a,금액,64654750000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A211,유가증권_[당기손익-공정가치측정지정금융자산]_주식,a,금액,62971966000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A211,유가증권_[당기손익-공정가치측정지정금융자산]_주식,a,금액,52407768000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A211,유가증권_[당기손익-공정가치측정지정금융자산]_주식,a,금액,22533922000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A211,유가증권_[당기손익-공정가치측정지정금융자산]_주식,a,금액,22524018000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A211,유가증권_[당기손익-공정가치측정지정금융자산]_주식,a,금액,22582768000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A211,유가증권_[당기손익-공정가치측정지정금융자산]_주식,a,금액,28277675000.0
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202303,A211,유가증권_[당기손익-공정가치측정지정금융자산]_주식,b,구성비,0.4
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202306,A211,유가증권_[당기손익-공정가치측정지정금융자산]_주식,b,구성비,0.39
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202309,A211,유가증권_[당기손익-공정가치측정지정금융자산]_주식,b,구성비,0.39
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202312,A211,유가증권_[당기손익-공정가치측정지정금융자산]_주식,b,구성비,0.36
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202403,A211,유가증권_[당기손익-공정가치측정지정금융자산]_주식,b,구성비,0.3
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202406,A211,유가증권_[당기손익-공정가치측정지정금융자산]_주식,b,구성비,0.13
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202409,A211,유가증권_[당기손익-공정가치측정지정금융자산]_주식,b,구성비,0.13
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202412,A211,유가증권_[당기손익-공정가치측정지정금융자산]_주식,b,구성비,0.13
SH150,요약재무상태표(자산-전체(23.3월 이후)),0010607,Q,202503,A211,유가증권_[당기손익-공정가치측정지정금융자산]_주식,b,구성비,0.16
