list_no,list_nm,account_cd,account_nm,column_id,column_nm
SH003,요약재무상태표(자산-전체(22.12월 이전)),A233,보증금_임차보증금,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A233,보증금_임차보증금,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A234,보증금_기타보증금,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A234,보증금_기타보증금,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A24,미수수익,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A24,미수수익,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A240,미수수익_(대손충당금),a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A240,미수수익_(대손충당금),b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A25,선급비용,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A25,선급비용,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A26,선급법인세,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A26,선급법인세,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A27,선급부가세,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A27,선급부가세,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A28,선급금,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A28,선급금,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A280,선급금_일반선급금,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A280,선급금_일반선급금,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A281,선급금_부동산매입선급금,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A281,선급금_부동산매입선급금,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A29,가지급금,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A29,가지급금,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A290,가지급금_(대손충당금),a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A290,가지급금_(대손충당금),b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A291,가지급금_일반가지급금,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A291,가지급금_일반가지급금,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A292,가지급금_부동산매입가지급금,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A292,가지급금_부동산매입가지급금,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2A,가지급보험금,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2A,가지급보험금,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2B,본지점계정차,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2B,본지점계정차,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2C,차량운반구,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2C,차량운반구,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2C0,차량운반구_(감가상각누계액),a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2C0,차량운반구_(감가상각누계액),b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2D,비품,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2D,비품,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2D0,비품_(감가상각누계액),a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2D0,비품_(감가상각누계액),b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2E,미상각신계약비,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2E,미상각신계약비,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2F,이연법인세자산,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2F,이연법인세자산,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2G,파생상품자산,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2G,파생상품자산,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2G0,파생상품자산_(매매목적파생상품),a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2G0,파생상품자산_(매매목적파생상품),b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2G1,파생상품자산_(헤지목적파생상품),a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2G1,파생상품자산_(헤지목적파생상품),b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2G2,파생상품자산_이자율관련,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2G2,파생상품자산_이자율관련,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2G3,파생상품자산_통화관련,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2G3,파생상품자산_통화관련,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2G4,파생상품자산_주식관련,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2G4,파생상품자산_주식관련,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2G5,파생상품자산_신용관련,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2G5,파생상품자산_신용관련,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2G6,파생상품자산_기타,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2G6,파생상품자산_기타,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2H,무형자산,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2H,무형자산,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2H0,무형자산_(손상차손누계액),a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2H0,무형자산_(손상차손누계액),b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2H1,무형자산_영업권,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2H1,무형자산_영업권,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2H2,무형자산_소프트웨어,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2H2,무형자산_소프트웨어,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2H3,무형자산_개발비,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2H3,무형자산_개발비,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2H4,무형자산_기타의무형자산,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2H4,무형자산_기타의무형자산,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2I,기타의유형자산,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2I,기타의유형자산,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2I00,특별계정미수금_퇴직보험,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2I00,특별계정미수금_퇴직보험,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2I01,특별계정미수금_퇴직연금,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2I01,특별계정미수금_퇴직연금,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2I02,특별계정미수금_변액보험,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2I02,특별계정미수금_변액보험,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2I03,특별계정미수금_기타,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2I03,특별계정미수금_기타,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2J,특별계정미수금,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2J,특별계정미수금,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2K,기타의비운용자산,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2K,기타의비운용자산,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2Z,임차점포시설물,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2Z,임차점포시설물,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2Z0,임차점포시설물_(감가상각누계액),a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A2Z0,임차점포시설물_(감가상각누계액),b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A3,특별계정자산,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A3,특별계정자산,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A31,특별계정자산_퇴직보험,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A31,특별계정자산_퇴직보험,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A32,특별계정자산_변액보험,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A32,특별계정자산_변액보험,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A33,특별계정자산_퇴직연금,a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A33,특별계정자산_퇴직연금,b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),A4,특별계정자산_(특별계정미지급금),a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),A4,특별계정자산_(특별계정미지급금),b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),AA,(현금및현금성자산),a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),AA,(현금및현금성자산),b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),AB,(단기매매금융자산),a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),AB,(단기매매금융자산),b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),AC,(당기손익인식지정금융자산),a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),AC,(당기손익인식지정금융자산),b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),AD,(매도가능금융자산),a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),AD,(매도가능금융자산),b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),AE,(만기보유금융자산),a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),AE,(만기보유금융자산),b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),AF,(관계·종속기업투자주식),a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),AF,(관계·종속기업투자주식),b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),AG,(대여금및수취채권),a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),AG,(대여금및수취채권),b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),AH,(위험회피회계적용파생상품자산),a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),AH,(위험회피회계적용파생상품자산),b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),AI,(비금융자산),a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),AI,(비금융자산),b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),AJ,(매각예정처분자산집단에포함된자산),a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),AJ,(매각예정처분자산집단에포함된자산),b,구성비
SH003,요약재무상태표(자산-전체(22.12월 이전)),AK,(특별계정자산),a,금액
SH003,요약재무상태표(자산-전체(22.12월 이전)),AK,(특별계정자산),b,구성비
SH004,요약재무상태표(부채 및 자본(22.12월 이전)),A,부채및자본총계,a,금액
SH004,요약재무상태표(부채 및 자본(22.12월 이전)),A,부채및자본총계,b,구성비
SH004,요약재무상태표(부채 및 자본(22.12월 이전)),A1,부채총계,a,금액
SH004,요약재무상태표(부채 및 자본(22.12월 이전)),A1,부채총계,b,구성비
SH004,요약재무상태표(부채 및 자본(22.12월 이전)),A11,책임준비금,a,금액
SH004,요약재무상태표(부채 및 자본(22.12월 이전)),A11,책임준비금,b,구성비
SH004,요약재무상태표(부채 및 자본(22.12월 이전)),A112,책임준비금_보험료적립금,a,금액
SH004,요약재무상태표(부채 및 자본(22.12월 이전)),A112,책임준비금_보험료적립금,b,구성비
SH004,요약재무상태표(부채 및 자본(22.12월 이전)),A113,책임준비금_미경과보험료적립금,a,금액
SH004,요약재무상태표(부채 및 자본(22.12월 이전)),A113,책임준비금_미경과보험료적립금,b,구성비
SH004,요약재무상태표(부채 및 자본(22.12월 이전)),A114,책임준비금_지급준비금,a,금액
